archivo,hoja,columna_excel,bloque_encabezado,nombre_exacto_excel,significado_normalizado,ambito,tabla_columna_bd,schema_pydantic,endpoint,pantalla_control_ui,estado
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,Z,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CAMINAMIENTO,REALIZADO (FECHA),actividad de caminamiento,general,actividad_campo,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · Caminamiento,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AA,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CAMINAMIENTO,REALIZADO POR NA,actividad de caminamiento,general,actividad_campo,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · Caminamiento,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AB,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CAMINAMIENTO,MES A CONTAR4,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AC,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,ASAMBLEA PROGRAMADA 1/a (FECHA),seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AD,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,ASAMBLEA PROGRAMADA 2/a (FECHA),seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AE,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,PROGRAMADA POR NA2,marca operativa por núcleo agrario,general,derivado/documentado desde actividad,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · contexto operativo,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AF,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,ASAMBLEA REALIZADA (FECHA),seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AG,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,REALIZADA POR NA2,marca operativa por núcleo agrario,general,derivado/documentado desde actividad,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · contexto operativo,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AH,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,MES A CONTAR6,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AI,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,FECHA PROGRAMADA DE INGRESO AL RAN,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AJ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,INGRESADO AL RAN (FECHA),seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AK,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,INGRESO POR NA,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AL,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,MES A CONTAR7,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AM,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,NÚMERO DE SOLICITUD DE INGRESO,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AN,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,ACTA INSCRITA EN EL RAN (FECHA),seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AO,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,IINSCRITO POR NA,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AP,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,MES A CONTAR8,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AQ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,ACTA COMPLEMENTARIA,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AR,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,CALIFICACIÓN REGISTRAL,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AS,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,ACUSE FIFONAFE (FECHA),fecha de acuse FIFONAFE,general,tramite_fifonafe.acuse_fifonafe_fecha,TramiteFifonafe,/api/proyecto-nucleo/{id}/fifonafe,FIFONAFE · Acuse,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AT,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO DE OCUPACIÓN PREVIA (COP) - INSCRIPCIÓN,AVALÚO MAESTRO (INDAABIN) $,avalúo administrativo,general,afectacion.avaluo_monto/fecha/referencia/institucion,Afectacion,/api/proyecto-nucleo/{id}/afectaciones,Afectación · Avalúo,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AU,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,FECHA PROGRAMADA PARA FIRMA DE CONVENIO,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AV,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,CONVENIO FIRMADO (FECHA),seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AW,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,CONVENIO MONTO 90%,monto 90 por ciento,general,convenio.monto_90,Convenio,/api/convenios/{id},Convenios · MONTO 90%,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AX,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,CONVENIO MONTO 100%,monto 100 por ciento,general,convenio.monto_100,Convenio,/api/convenios/{id},Convenios · MONTO 100%,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AY,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,MONTO BDT,monto BDT,general,convenio.monto_bdt,Convenio,/api/convenios/{id},Convenios · MONTO BDT,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,AZ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,MES A CONTAR9,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BA,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,FECHA PROGRAMADA DE INGRESO AL RAN.,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BB,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,INGRESADO AL RAN (FECHA).,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BC,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,MES A CONTAR10,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BD,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,NÚMERO DE SOLICITUD DE INGRESO.,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BE,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,CONVENIO INSCRITO EN EL RAN (FECHA),seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BF,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,MES A CONTAR11,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BG,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,CONVENIO MODIFICATORIO,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BH,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,ASAMBLEA 1A CONVOCATORIA (FECHA),seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BI,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,ASAMBLEA REALIZADA (FECHA)2,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BJ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,INGRESADO AL RAN (FECHA)2,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BK,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,NÚMERO DE SOLICITUD DE INGRESO2,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BL,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA RETIRO DE FONDOS,ACTA INSCRITA EN EL RAN (FECHA)3,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BM,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → INDEMNIZACIÓN,"ESTATUS (COMPLETO, PENDIENTE, PROGRAMADO)",indemnización,general,indemnizacion,Indemnizacion,/api/afectaciones/{id}/indemnizacion,Indemnización y Pagos,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BN,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS,ENTREGA DE EXPEDIENTE SICT - PROCURADURÍA AGRARIA,entrega de expediente SICT–PA,general,indemnizacion.fecha_entrega_expediente_pa,Indemnizacion,/api/afectaciones/{id}/indemnizacion,Indemnización y Pagos,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BO,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS,SUPERFICIE TOTAL PRELIMINAR (HA),superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BP,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS,SUPERFICIE TOTAL REAL AFECTADA (HA),superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BQ,General,EXPROPIACIÓN DIRECTA,condición de expropiación directa,colectivo,afectacion.condicion_especial,Afectacion,/api/proyecto-nucleo/{id}/afectaciones,Afectación · Condición especial,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BR,General,EL PROYECTO FERROVIARIO NO AFECTA TIERRAS DE USO COMÚN,proyecto ferroviario,general,proyecto.nombre_proyecto,Proyecto,/api/proyectos,Selector de contexto · Proyecto,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BS,General,COMUNIDAD INDÍGENA,condición de comunidad indígena,colectivo,afectacion.condicion_especial/descripcion_condicion,Afectacion,/api/proyecto-nucleo/{id}/afectaciones,Afectación · Condición especial,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BT,General,OBSERVACIONES / ACUERDOS,observaciones operativas,general,observaciones de la entidad correspondiente,Schema de entidad,endpoint del proceso,Detalle del proceso · Observaciones,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BU,General,VALIDACIÓN PA/SICT,validación operativa PA/SICT,general,sin atributo inequívoco,—,—,FIFONAFE,DECISION_FUNCIONAL_REQUERIDA
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BV,General,OFICIO RAN PARCELAS CON AFECTACIÓN,identificación de parcela,individual,parcela.numero_parcela/tipo_parcela,Parcela,/api/nucleos/{id}/parcelas,Afectación individual · Parcela,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BW,General,OBSERVACIONES,observaciones operativas,general,observaciones de la entidad correspondiente,Schema de entidad,endpoint del proceso,Detalle del proceso · Observaciones,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BX,General,SOPORTE DOCUMENTAL,soporte documental,general,documento/documento_version/documento_vinculo,Documento,/api/documentos,Documentos,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,ASAMBLEAS PENDIENTES,BY,General,ASAMBLEAS PENDIENTES,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,PCOLECTIVAS,A,General,ENTIDAD,entidad federativa,general,entidad_federativa.nombre,EntidadFederativa,/api/catalogos/entidades,Selector de contexto · ENTIDAD,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,PCOLECTIVAS,B,General,MUNICIPIO,municipio,general,municipio.nombre,Municipio,/api/catalogos/municipios,Selector de contexto · MUNICIPIO,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,PCOLECTIVAS,C,General,NÚCLEO AGRARIO,núcleo agrario,general,nucleo_agrario.nombre,NucleoAgrario,/api/proyectos/{id}/nucleos,Selector de contexto · NÚCLEO AGRARIO,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,PCOLECTIVAS,D,General,TOTAL DE COPS,indicador agregado,general,vw_dashboard_kpi,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,PCOLECTIVAS,E,General,FECHA PROGRAMADA PARA FIRMA,indicador agregado,general,vw_dashboard_kpi,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,PCOLECTIVAS,F,General,NO. DE COPS A FIRMAR,indicador agregado,general,vw_dashboard_kpi,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,PCOLECTIVAS,G,General,COP FIRMADOS,indicador agregado,general,vw_dashboard_kpi,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,PCOLECTIVAS,H,General,SOPORTE DOCUMENTAL,indicador agregado,general,vw_dashboard_kpi,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,PCOLECTIVAS,I,General,COP INGRESADOS AL RAN,indicador agregado,general,vw_dashboard_kpi,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,PCOLECTIVAS,J,General,COP INSCRITOS,indicador agregado,general,vw_dashboard_kpi,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,PCOLECTIVAS,K,General,OBSERVACIONES,indicador agregado,general,vw_dashboard_kpi,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
